username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-03-04 23:51;0;2;"A contrarian indicator, excessive bullishness with the best of outcomes baked in, sets up for a sell into strength and pops $ SPY, $ QQQ, $ NDX, $ DIA, $ IWM, $ NFLX, $ FB, $ INTC, $ SMH, $ AAPL, $ NVDA, $ TSLA, $ ES, $ YM, $ AMZN, $ BA, $ GS, $ JPM, $ IBM, $ LRCX, $ C, $ GOOG, $ AMD, $ DPZ, $ WYNN, $ C,pic.twitter.com/EqM9Nq0sOH";;;;"1102718261907636224";https://twitter.com/Wise_Owl_Trader/status/1102718261907636224
;2019-03-04 23:51;0;1;"Google Employees Uncover Ongoing Work on Censored China Search: https://on.sjoerd.app/2C4oWAd # google $ GOOG $ GOOGL # alphabet # TechNews # tech @ google # digitaltransformationpic.twitter.com/DQArQpuTgs";;@;# # # # #;"1102718210393210880";https://twitter.com/sjoerdapp/status/1102718210393210880
;2019-03-04 23:44;0;0;"ANALYZER: Mon Mar 04 20:44:27 ART 2019 $ GOOG has weekly WMA30 in phase 2.0 for LONG Price 5.21% from WMA30. Last candles Green/Green";;;;"1102716466330304515";https://twitter.com/InsomniaCBot/status/1102716466330304515
;2019-03-04 23:24;0;0;"$ GOOG $ GOOGL Alphabet launches its first commercial security product from Chronicle ( @ chroniclesec https://chronicle.security/ ), a spin-out of Xhttps://cnb.cx/2XvMyH4";;@;;"1102711437150040064";https://twitter.com/DAG_Investments/status/1102711437150040064
;2019-03-04 23:06;0;1;"First pics of @ Theteamatx # GoogleGlass EE V2: https://tecnoblog.net/281021/google-glass-enterprise-edition-2-homologado-anatel/ … It’s almost here! Powered By # KOPIN! $ KOPN $ VUZI $ GOOGL $ GOOG $ MSFT $ QCOM # AR # AugmentedReality # stockstowatch";;@;# # # # #;"1102706862607294464";https://twitter.com/DZierler/status/1102706862607294464
;2019-03-04 23:03;1;1;"http://TheBitcoinCompany.com FOR SALE! $ GRDO $ RDGL $ IBGR $ AMZN $ TSLA $ WMT $ TGT $ NVDA $ SPY $ GLD $ EBAY $ AAPL $ FB $ TWTR $ GS $ S $ GOOG $ DIS $ IBM $ MSFT $ BIDU $ VZ $ ADBE $ AMAT $ ADSK $ AVGO $ BABA $ CDNS $ CAVM $ CERN $ CHKP $ CSCO $ CTXS # FOREX $ CTSH $ CSC $ DVMT # Cryptocurrency # BTC $ BTC $ AMD $ aapl";;;# # #;"1102706056495579136";https://twitter.com/PennyLoft/status/1102706056495579136
;2019-03-04 23:00;0;1;"$ AAPL Support and Resistance (Pivots) for Tues 3/05/19: $ FB $ AMZN $ AAPL $ GOOG $ TSLA $ C $ BAC $ CELG $ IBB $ MSFT $ NFLX $ NVDA $ JNJ # stocks # pivots # markets # daytrading # watchlistpic.twitter.com/p6PtCjXh1j";;;# # # # #;"1102705355300225026";https://twitter.com/SpiderMan_3s/status/1102705355300225026
;2019-03-04 22:56;0;0;"“Feb showed a deterioration in Australian service sector activity for 1st time since survey began nearly 3 years ago.” https://www.markiteconomics.com/Public/Home/PressRelease/ec7c1e9fd07049cb9b6d79ee5a071531 … $ SPY $ SPX $ ES_F $ QQQ $ DAX $ CAC $ FTSE $ DJIA $ JPY $ AAPL $ AMZN $ TSLA $ CAT $ BA $ GOOG $ SQ $ NTNX $ CL_F $ SAP $ FXI $ BABA $ GM $ NKE $ HD $ BA $ TLT";;;;"1102704489906229249";https://twitter.com/LarryLivinston/status/1102704489906229249
;2019-03-04 22:55;0;1;"Is $ Goog doubling at the same rate...$CRM is now projecting $2.75 eps and $16B in billings this year";;;;"1102704231851720705";https://twitter.com/w_biltmore85/status/1102704231851720705
;2019-03-04 22:53;1;0;"$ GOOG $ GOOGL $ CBLK - Splunk drops as Alphabet launches cybersecurity product https://seekingalpha.com/news/3439588-splunk-drops-alphabet-launches-cybersecurity-product?source=tweet … https://seekingalpha.com/news/3439588-splunk-drops-alphabet-launches-cybersecurity-product …";;;;"1102703668049137665";https://twitter.com/TechGameTeddy/status/1102703668049137665
;2019-03-04 22:48;4;19;"My dude @ AriWald is as good as they come. Nice job @ CNBCFastMoney @ MelissaLeeCNBC $ AMZN $ GOOG $ NFLX $ SPY $ QQQhttps://twitter.com/cnbcfastmoney/status/1102699458830258176?s=21 …";;@ @ @;;"1102702308100472832";https://twitter.com/allstarcharts/status/1102702308100472832
