username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-03-13 23:51;0;0;"Investors Sell Shares of Union Pacific $ UNP on Strength $ UNP http://tickerreport.com/?p=4219093";;;;"1105979745240526848";https://twitter.com/TickerReport/status/1105979745240526848
;2019-03-13 23:46;0;0;"Investors Sell Shares of Union Pacific $ UNP on Strength $ UNP http://www.dailypolitical.com/?p=2787201";;;;"1105978534554677249";https://twitter.com/dailypoliticaln/status/1105978534554677249
;2019-03-13 22:10;1;0;"Unusual Options Activity - Puts - 3/13/19 (See Picture Below) $ AVGO $ BABA $ C $ COTY $ CRON $ DIA $ EXEL $ IONS $ MU $ ROKU $ SMH $ UNP $ V $ WDAY $ YETI # OptionsTrading # options # trading # TradingSignals # tradingstrategy # UOApic.twitter.com/8JDN6nwtZH";;;# # # # # #;"1105954417868705793";https://twitter.com/GrinderCapital/status/1105954417868705793
;2019-03-13 22:07;1;0;"Unusual Options Activity - Calls - 3/13/19 (See Picture Below) $ BA $ BIG $ CCI $ COUP $ DIS $ DVA $ EA $ HD $ LLY $ NLSN $ PYX $ TTWO $ UNP $ WDAY # OptionsTrading # options # trading # TradingSignals # tradingstrategy # UOApic.twitter.com/DlALwjn7jh";;;# # # # # #;"1105953591913824263";https://twitter.com/GrinderCapital/status/1105953591913824263
;2019-03-13 21:52;0;0;"Summer Road Stake in Ocular Therapeutix $ OCUL Upped by $2.27 Million; Union Pacific $ UNP Stake Maintained by Regent Investment Management Llc https://finexaminer.com/2019/03/13/summer-road-stake-in-ocular-therapeutix-ocul-upped-by-2-27-million-union-pacific-unp-stake-maintained-by-regent-investment-management-llc/ …";;;;"1105949892629987328";https://twitter.com/thefinreviewer/status/1105949892629987328
;2019-03-13 21:30;0;7;"TTG # Market & # option summary https://youtu.be/N7NFAh1EE_8 big profit taking day, review of all trades $ AMZN $ WDAY $ EW $ CVS $ UNP $ ISRG $ DE $ TTWO $ MDB strategy so important (as always) risk management, are you locking in gains? setups I have my eye on";;;# #;"1105944292139433985";https://twitter.com/cfromhertz/status/1105944292139433985
;2019-03-13 20:45;0;6;"$ UNP provided a couple clean looks for fans of both trend and counter-trend moves today. Closes the day returning to the increasing prior day VWAP. pic.twitter.com/DUTmy9B4jZ";;;;"1105932843086237697";https://twitter.com/TheVWAP/status/1105932843086237697
;2019-03-13 19:25;0;0;"Union Pac $ UNP Shareholder Egerton Capital Uk Llp Has Cut Holding; Jana Partners Has Decreased Jack In The Box $ JACK Stake by $11.39 Million; Valuation Declinedhttps://finheadlines.com/2019/03/13/union-pac-unp-shareholder-egerton-capital-uk-llp-has-cut-holding-jana-partners-has-decreased-jack-in-the-box-jack-stake-by-11-39-million-valuation-declined/ …";;;;"1105912756971163650";https://twitter.com/HeadlinesFin/status/1105912756971163650
;2019-03-13 18:50;0;0;"Payden & Rygel Decreased Intl Business Machines $ IBM Position by $9.42 Million as Shares Rose; As Union Pac $ UNP Stock Rose, Shareholder Findlay Park Partners Llp Has Trimmed Holding by $64.35 Million https://finheadlines.com/2019/03/13/payden-as-union-pac-unp-stock-rose-shareholder-findlay-park-partners-llp-has-trimmed-holding-by-64-35-milli/ …";;;;"1105903853961134080";https://twitter.com/HeadlinesFin/status/1105903853961134080
;2019-03-13 18:22;0;0;"Union Pacific Corp $ UNP Quarterly Sentiment Change Reported at 0.85 https://kreviewer.com/2019/03/13/union-pacific-corp-nyseunp-quarterly-sentiment-change-reported-at-0-85/ …";;;;"1105896930318737409";https://twitter.com/kreviewer1/status/1105896930318737409
;2019-03-13 18:21;0;0;"Union Pacific Corp $ UNP Big Money Positioning Change, Sentiment at 0.85 https://enbulletin.com/2019/03/13/union-pacific-corp-nyseunp-big-money-positioning-change-sentiment-at-0-85/ …";;;;"1105896804955144192";https://twitter.com/bulletin_en/status/1105896804955144192
;2019-03-13 17:16;0;0;"Traders Sell Shares of Union Pacific $ UNP on Strength $ UNP http://baseballnewssource.com/?p=3277948";;;;"1105880327287959555";https://twitter.com/bbnsnews/status/1105880327287959555
