username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-03-22 23:41;0;0;"We calculated 63-day Expected Return of $ MCD for you: 4.71% https://unicornbay.com/t/MCD.US?utm_medium=tweet&utm_campaign=expreturn&utm_source=twitter …";;;;"1109238589651456000";https://twitter.com/1MinuteStock/status/1109238589651456000
;2019-03-22 23:15;0;0;"Unicorn Bay rating for $ MCD is 2.73 out of 5. https://unicornbay.com/t/MCD.US?utm_medium=tweet&utm_campaign=rank&utm_source=twitter …";;;;"1109232043475390464";https://twitter.com/1MinuteStock/status/1109232043475390464
;2019-03-22 23:05;0;0;"Friday was the third green day in a row for $ MCD, gaining 2.01%. https://stocks2.com/MCD";;;;"1109229708682715137";https://twitter.com/stocks2_com/status/1109229708682715137
;2019-03-22 22:50;0;0;"how to read an income statement https://jeremykruid.co/what-is-a-stock/f/reading-an-income-statement … # StockMarket # stocks $ AAPL $ AXP $ BA $ CAT $ CSCO $ CVX $ DIS $ DWDP $ GS $ HD $ IBM $ INTC $ JNJ $ JPM $ KO $ MCD $ MMM $ MRK $ MSFT $ MKE $ PFE $ PG $ TRV $ UNH $ UTX $ V $ VZ $ WBA $ WMT $ XOM";;;# #;"1109225749179973632";https://twitter.com/Household9_99/status/1109225749179973632
;2019-03-22 22:38;0;0;"JUST PIECES! $ aapl $ amzn $ agn $ brk $ ba $ bhc $ crm $ cmg $ esrx $ f $ ge $ gm $ tsla $ mnk $ myl $ mrk $ luv $ dal $ ual $ iep $ ibm $ ko $ pep $ jnj $ tst $ wmt $ tgt $ googl $ hlf $ orcl $ intc $ qsr $ mcd $ ms $ gs $ wfc $ jpm $ bac $ acdvfhttps://twitter.com/brianfires/status/1109221895369621504 …";;;;"1109222887532257283";https://twitter.com/brianfires/status/1109222887532257283
;2019-03-22 22:35;0;0;"$ MCD made new all-time highs at $188.65 https://stocks2.com/MCD";;;;"1109222159891775495";https://twitter.com/stocks2_com/status/1109222159891775495
;2019-03-22 22:19;0;0;"Side-Stepping Stock Direction Risk in Option Trading Before Earnings in ... http://news.cmlviz.com/2018/02/02/side-stepping-stock-direction-risk-in-option-trading-before-earnings-in-mcdonalds-corporation.html … $ MCD # stocks # stockmarket";;;# #;"1109218007056830464";https://twitter.com/StockScoops/status/1109218007056830464
;2019-03-22 22:03;0;5;"$ MCD today was another example of young people people drawn to socialist strongman regimes. pic.twitter.com/OFdfwFGWOS";;;;"1109214045238771712";https://twitter.com/JeffMacke/status/1109214045238771712
;2019-03-22 21:47;0;0;"$ MCD # Options OI chart. Free stocks app http://www.mobileinteractive.com/superstocks pic.twitter.com/7AdFRGQ3UU";;;#;"1109210029838819328";https://twitter.com/OptionsProOI/status/1109210029838819328
;2019-03-22 21:45;0;0;"$ MCD - McDonald's CEO's Compensation Dropped Last Year http://ih.advfn.com/stock-market/NYSE/MCD/stock-news/McDonalds-CEOs-Compensation-Dropped-Last-Year/79536596?adw=1126416 …";;;;"1109209426056171524";https://twitter.com/iamtito_/status/1109209426056171524
;2019-03-22 21:34;0;0;"Willis Investment Counsel Cut By $1.49 Million Its Mcdonalds Com $ MCD Holding; Williams Sonoma $ WSM Has 0.77 Sentimenthttps://finheadlines.com/2019/03/22/willis-investment-counsel-cut-by-1-49-million-its-mcdonalds-com-mcd-holding-williams-sonoma-wsm-has-0-77-sentiment/ …";;;;"1109206729886257153";https://twitter.com/HeadlinesFin/status/1109206729886257153
;2019-03-22 21:28;0;0;"$ MCD - Second-Longest-Serving Director at McDonald's to Leave Board http://ih.advfn.com/stock-market/NYSE/MCD/stock-news/Second-Longest-Serving-Director-at-McDonalds-to-Le/79536456?adw=1126416 …";;;;"1109205127523643392";https://twitter.com/iamtito_/status/1109205127523643392
;2019-03-22 21:28;0;0;"Do you know that # Book Value for $ MCD is $-8.16 https://unicornbay.com/t/MCD.US?utm_medium=tweet&utm_campaign=bookvalue&utm_source=twitter …";;;#;"1109205117754957826";https://twitter.com/1MinuteStock/status/1109205117754957826
;2019-03-22 21:23;0;0;"Wondering about risks of $ MCD? The 21-day volatility is 3.67% https://unicornbay.com/t/MCD.US?utm_medium=tweet&utm_campaign=volatility&utm_source=twitter …";;;;"1109203857974808576";https://twitter.com/1MinuteStock/status/1109203857974808576
;2019-03-22 21:00;0;0;"# Options # maxpain chart for $ MCD. Free options app http://www.mobileinteractive.com/superstocks pic.twitter.com/9P0PQjiKtA";;;# #;"1109198287091961860";https://twitter.com/OptionsMaxPain/status/1109198287091961860
;2019-03-22 21:00;0;0;"Popular: $ HY, $ RMTI, $ SPX, $ MCD, $ PEP, $ ICFI, $ STAA, $ YMAB, $ GOSS, $ KSS, $ NWL, $ TGLS, $ MSEX, $ ABR, $ A, $ WK, $ NX";;;;"1109198250639147009";https://twitter.com/LargeVoidBot/status/1109198250639147009
;2019-03-22 20:46;0;0;"$ MCD - Current Report Filing (8-k) http://ih.advfn.com/stock-market/NYSE/MCD/stock-news/Current-Report-Filing-8-k/79536011?adw=1126416 …";;;;"1109194594086993921";https://twitter.com/iamtito_/status/1109194594086993921
;2019-03-22 20:42;0;0;"$ MCD: New SEC Filing for MCD: Form PRE 14A (No. 0001206774-19-000994): http://stocknewsflow.com/63908_000120677419000994_0001206774-19-000994 …";;;;"1109193541669007366";https://twitter.com/Stock_News_Now/status/1109193541669007366
;2019-03-22 20:37;0;0;"$ MCD - Proxy Statement - Notice of Shareholders Meeting (preliminary) (pre 14a) http://ih.advfn.com/stock-market/NYSE/MCD/stock-news/Proxy-Statement-Notice-of-Shareholders-Meeting-p/79535928?adw=1126416 …";;;;"1109192304550653955";https://twitter.com/iamtito_/status/1109192304550653955
;2019-03-22 20:36;0;0;"$ MCD McDonald&#39;s Corporation SEC Filing: Form PRE 14A http://www.sec.gov/Archives/edgar/data/63908/000120677419000994/mcd3477431-pre14a.htm …";;;#39;"1109192177471635457";https://twitter.com/StockTexts/status/1109192177471635457
;2019-03-22 20:29;0;0;"How to make money in the Stock Market. # StockMarket # stocks $ AAPL $ AXP $ BA $ CAT $ CSCO $ CVX $ DIS $ DWDP $ GS $ HD $ IBM $ INTC $ JNJ $ JPM $ KO $ MCD $ MMM $ MRK $ MSFT $ MKE $ PFE $ PG $ TRV $ UNH $ UTX $ V $ VZ $ WBA $ WMT $ XOMhttps://jeremykruid.co/what-is-a-stock";;;# #;"1109190261308121088";https://twitter.com/Household9_99/status/1109190261308121088
;2019-03-22 20:18;0;1;"As Recession Fears Grow, 15 Stocks to Survive a Stock Market Correction http://bit.ly/2U2zZnP $ CLX $ KO $ JNJ $ KMB $ MCD $ MRK $ PEP $ VZ $ WMT";;;;"1109187520775012353";https://twitter.com/JorelLaraKalel/status/1109187520775012353
;2019-03-22 20:13;0;0;"Ngam Advisors LP Has Boosted Mcdonalds $ MCD Position; Connor Clark & Lunn Investment Management LTD Has Trimmed By $668,670 Its 51Job $ JOBS Stakehttps://hinewulm.com/2019/03/22/ngam-advisors-lp-has-boosted-mcdonalds-mcd-position-connor-clark-lunn-investment-management-ltd-has-trimmed-by-668670-its-51job-jobs-stake/ …";;;;"1109186365114195971";https://twitter.com/UlmHi/status/1109186365114195971
;2019-03-22 20:03;0;0;"Trade Tracker Report for the week Mar 18-22 2019 $ QQQ $ SPY $ IWM @ tradealike # success $ ACN $ MCD $ MA $ CHTR $ ANTM $ COSTpic.twitter.com/BAsOV18A9S";;@;#;"1109183853917323264";https://twitter.com/derivedg/status/1109183853917323264
;2019-03-22 19:50;0;1;"Phones. Soda. Insurance. And burgers. Verizon, Coke, Travelers and McDonald's are the only 4 Dow stocks that are higher today. $ VZ $ KO $ TRV $ MCD (I wish I could make the purple umbrella red.)";;;;"1109180510624980994";https://twitter.com/LaMonicaBuzz/status/1109180510624980994
;2019-03-22 19:49;0;0;"On a day like today, having longs like $ MCD & $ VZ in a 'buy & hold' portfolio feels kinda okay, unlike most other days :)";;;;"1109180261374328838";https://twitter.com/rudibest/status/1109180261374328838
;2019-03-22 19:35;0;0;"$ mcd does look promising";;;;"1109176674107736064";https://twitter.com/cnbctickers/status/1109176674107736064
;2019-03-22 19:24;0;0;"$ SBUX $ YUMC $ MCD $ YUM: What Starbucks Should Expect as a Chinese Rival Grows: https://www.StockNewsWires.com/sbux-yumc-mcd-yum-what-starbucks-should-expect-as-a-chinese-rival-grows/ …";;;;"1109173911277707264";https://twitter.com/newswelldone/status/1109173911277707264
;2019-03-22 19:21;0;1;"$ MCD got in this name today given the recent strength in defensive stocks. It looks like it plans to take out ATHs. Might have to grab some happy meals on the way home when it does. pic.twitter.com/sJcz4NJNYO";;;;"1109173303485313025";https://twitter.com/PowerGaps/status/1109173303485313025
;2019-03-22 18:58;0;0;"$ MCD: What Is McDonald’s Expected Revenue And EBITDA in FY 2019?: https://www.StockNewsWires.com/mcd-what-is-mcdonalds-expected-revenue-and-ebitda-in-fy-2019/ …";;;;"1109167380222087170";https://twitter.com/StockNewsWires/status/1109167380222087170
;2019-03-22 18:33;1;0;"https://investinghaven.com/markets-stocks/5-top-stocks-forecasts-2019/ … How to identify the best stocks with strong bullish outlook? The only answer: apply a solid method that has stood the test of time. $ IDCC $ EA $ NKE $ CSCO $ CPRT $ OOIL $ HAS $ ROST $ WMT $ AMGN $ BUD $ MCD $ DLTR $ IRM $ MAC $ KIM $ WY $ VTM";;;;"1109161287018340352";https://twitter.com/ivoryblossomss/status/1109161287018340352
;2019-03-22 18:16;1;1;"Favourite chain restaurants by age group - $ YUM $ MCD $ SBUX $ WEN $ DPZ $ DRI $ DNKN $ BWLD $ CMG $ QSRpic.twitter.com/a8EpTcMlsw";;;;"1109156959146647552";https://twitter.com/Ro_Patel/status/1109156959146647552
;2019-03-22 18:12;0;0;"Top 15 of GenZ & Millennials' favourite chain restaurants - $ YUM $ MCD $ SBUX $ WEN $ DPZ $ DRI $ DNKN $ BWLD $ CMG $ QSRpic.twitter.com/w8lFGMSCW3";;;;"1109155920938967040";https://twitter.com/Ro_Patel/status/1109155920938967040
;2019-03-22 18:05;0;0;"McDonald's Corporation $ MCD Trading at $187.42 after Raise https://ztribune.com/2019/03/22/mcdonalds-corporation-mcd-trading-at-187-42-after-raise/ …";;;;"1109154254105780227";https://twitter.com/FinZTribune/status/1109154254105780227
;2019-03-22 18:01;0;0;"Artisan Partners Limited Partnership Has Trimmed By $9.97 Million Its Cintas $ CTAS Holding; Cutler Investment Counsel Lowered Mcdonalds Com $ MCD Stake By $450,111 https://hinewulm.com/2019/03/22/artisan-partners-limited-partnership-has-trimmed-by-9-97-million-its-cintas-ctas-holding-cutler-investment-counsel-lowered-mcdonalds-com-mcd-stake-by-450111/ …";;;;"1109153117831135234";https://twitter.com/UlmHi/status/1109153117831135234
;2019-03-22 17:17;0;0;"$ MCD $ TWTR Which Florida Man Are You? Google Challenge Takes Over Social Media viahttp://www.hvper.com/?ref=s";;;;"1109141943798382598";https://twitter.com/finzine/status/1109141943798382598
;2019-03-22 17:12;0;0;"$ HLT $ MCD An Eleven Madison Park Alum Heats Up the Financial District via http://www.hvper.com/?ref=s";;;;"1109140683430993927";https://twitter.com/finzine/status/1109140683430993927
;2019-03-22 16:58;1;3;"$ MCD green today that beast pic.twitter.com/a4CdKJH9Cx";;;;"1109137259217993733";https://twitter.com/marc_milam/status/1109137259217993733
;2019-03-22 16:56;1;0;"Midday, many stocks look appealing. Catching my eye w/ varying interest: $ ANF, $ CHKP, $ DOMO, $ ETSY, $ GTN, $ LSCC, $ STNE, $ XRAY and $ W (HG setup). HOWEVER, I noticed rotation/multi-day bullishness in defensive stocks including $ VZ, $ T, $ MCD, $ PEP, $ WM. Further downside coming??";;;;"1109136686234193921";https://twitter.com/PowerGaps/status/1109136686234193921
;2019-03-22 16:56;0;0;"Florida Man Googles self to find out which Florida Man he is $ MCD # MCD # Technology # Socialmedia # Onlinemediahttps://www.marketbeat.com/n/4075531/";;;# # # #;"1109136685818957829";https://twitter.com/MarketBeatNews/status/1109136685818957829
;2019-03-22 16:56;0;0;"Florida Man Googles self to find out which Florida Man he is $ MCD # MCD # Technology # Socialmedia # Onlinemediahttp://zpr.io/gAgBY";;;# # # #;"1109136669238808582";https://twitter.com/RatingsNetwork/status/1109136669238808582
;2019-03-22 16:18;0;0;"$ SBUX $ MCD $ AAPL: What Do Gaming Stocks and Marijuana Stocks Have in Common?: https://www.StockNewsWires.com/sbux-mcd-aapl-what-do-gaming-stocks-and-marijuana-stocks-have-in-common/ …";;;;"1109127133799071744";https://twitter.com/NewsToDesk/status/1109127133799071744
;2019-03-22 16:14;0;0;"$ MCD 05-Apr-19 ATM Implied Vol Jumps +5.0% to 15.5. Straddle Implies a Move of ±2.5% https://marketchameleon.com/Overview/MCD/OptionSummary/ …";;;;"1109126125312229378";https://twitter.com/MC_OptionTrades/status/1109126125312229378
;2019-03-22 16:04;0;0;"Made $20K today! Thx to option trade alerts from http://optionsbypros.com $ VIPS $ DBX $ RCL $ MNST $ NYMX $ BP $ ABX $ ATVI $ LULU $ CIG $ JBLU $ PICO $ CIEN $ TPX $ ACXM $ HRI $ KBR $ GD $ DVN $ NXST $ SWK $ WDC $ AQXP $ FDX $ V $ TXN $ AMD $ MU $ NVDA $ AAPL $ FB $ QQQ $ GLD $ COST $ MCD $ HBAN $ GE $ AMZN $ PFE";;;;"1109123807711846400";https://twitter.com/JasonGr80253996/status/1109123807711846400
;2019-03-22 16:01;0;0;"# Boeing Commits FRAUD Charging $80K Claiming It's a Safety Feature When It's Not? $ aapl $ amzn $ agn $ brk $ ba $ bhc $ crm $ cmg $ esrx $ f $ ge $ gm $ tsla $ mnk $ myl $ mrk $ luv $ dal $ ual $ iep $ ibm $ ko $ pep $ jnj $ tst $ wmt $ tgt $ googl $ hlf $ orcl $ intc $ qsr $ mcd $ ms $ gs $ wfc $ jpm $ bac $ acdvfpic.twitter.com/YzOcW2iN5b";;;#;"1109122987926740993";https://twitter.com/brianfires/status/1109122987926740993
;2019-03-22 15:59;0;0;"SB One Bancorp $ SBBX Analysts See $0.52 EPS; Burgundy Asset Management LTD Has Trimmed Its Mcdonald's Corp. $ MCD Stake https://hinewulm.com/2019/03/22/sb-one-bancorp-sbbx-analysts-see-0-52-eps-burgundy-asset-management-ltd-has-trimmed-its-mcdonalds-corp-mcd-stake/ …";;;;"1109122341039210496";https://twitter.com/UlmHi/status/1109122341039210496
;2019-03-22 15:55;0;0;"McDonald's $ MCD Reaches $188.08 After 3.00% Up Move; SOMPO HLDGS ORDINARY SHARES $ NHOLF Sellers Increased By 0.58% Their Shortshttps://yomiblog.com/2019/03/22/mcdonalds-mcd-reaches-188-08-after-3-00-up-move-sompo-hldgs-ordinary-shares-nholf-sellers-increased-by-0-58-their-shorts/ …";;;;"1109121306627330048";https://twitter.com/BlogYomi/status/1109121306627330048
;2019-03-22 15:46;0;1;"$ MCD No fcuk given";;;;"1109119204119232512";https://twitter.com/El_Mono1958/status/1109119204119232512
;2019-03-22 15:44;0;1;"Stocks! $ aapl $ amzn $ agn $ brk $ bhc $ crm $ cmg $ dis $ esrx $ f $ googl $ hlf $ iep $ ibm $ jnj $ ko $ prgo $ wba $ wmt $ tgt $ cost $ fb $ snap $ mcd $ cake $ shak $ ms $ gs $ wfc $ bac $ c $ jpm $ sbux $ cat $ ba $ fb $ f $ ge $ wynn $ tst $ pg $ cpb $ spy $ pep $ bhc $ tsla $ btc $ teva $ gm $ ibbpic.twitter.com/ucGTtdgyZ7";;;;"1109118756226252800";https://twitter.com/brianfires/status/1109118756226252800
;2019-03-22 15:40;0;0;"$ MCD she is moving this way in this bloodbath, imagine the potential when the SPY is stable . Called the VCP pattern a few days ago https://mobile.twitter.com/SergDJB pic.twitter.com/D6zczwGb8h";;;;"1109117617640488965";https://twitter.com/SergDJB/status/1109117617640488965
;2019-03-22 15:39;0;0;"How is $ MCD up?";;;;"1109117364799447043";https://twitter.com/Globalmess65/status/1109117364799447043
;2019-03-22 15:37;0;0;"Proshare Advisors LLC Increased Its Mcdonalds Corp $ MCD Stake https://kreviewer.com/2019/03/22/proshare-advisors-llc-increased-its-mcdonalds-corp-mcd-stake/ …";;;;"1109116855472529410";https://twitter.com/kreviewer1/status/1109116855472529410
;2019-03-22 15:37;0;0;"Mcdonalds Corp $ MCD Shareholder Proshare Advisors LLC Increased Stake https://ztribune.com/2019/03/22/mcdonalds-corp-mcd-shareholder-proshare-advisors-llc-increased-stake/ …";;;;"1109116799252074496";https://twitter.com/FinZTribune/status/1109116799252074496
;2019-03-22 15:34;0;0;"Watching $ mcd";;;;"1109116243834032128";https://twitter.com/walt7s/status/1109116243834032128
;2019-03-22 15:33;1;3;"$ MCD making new hod while market is down";;;;"1109115994117595136";https://twitter.com/PipsToDollars/status/1109115994117595136
;2019-03-22 15:31;0;0;"Anything associated with food & Drink is up. $ MCD $ MDLZ $ SBUX $ PEP";;;;"1109115450011508736";https://twitter.com/WeRTradingStock/status/1109115450011508736
;2019-03-22 15:30;0;0;"$ MCD weekly / monthly breakout looming.";;;;"1109115075036614656";https://twitter.com/sssvenky/status/1109115075036614656
;2019-03-22 15:29;0;0;"$ MCD needs over 188.15 for continuance .....I did exit trade great trade, market seems to have uncertainty, could bring it down...... # HappyFriday # HappyWeekend holding $ SPY puts";;;# #;"1109114818739490817";https://twitter.com/Stocks10000/status/1109114818739490817
;2019-03-22 15:24;0;3;"$ MCD nice bounce Quick $400 profits pic.twitter.com/OL0swQNQ7B";;;;"1109113652831911943";https://twitter.com/PeterTrader99/status/1109113652831911943
;2019-03-22 15:19;0;1;"$ MCD long on the dip working - nHOD pic.twitter.com/LKU41j7ddI";;;;"1109112398382809088";https://twitter.com/Couzin_Vinny/status/1109112398382809088
