username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-03-20 23:57;0;1;"$ TYHT have plans to sell product in USA. Currently selling at $ BABA! $ UGAZ $ DGAZ $ GOOGL $ AUPH $ BRK.A $ PCH $ MA $ GOOG $ HIG $ NOK";;;;"1108518046065401856";https://twitter.com/JosueAc59803027/status/1108518046065401856
;2019-03-20 23:41;0;1;"# JackDorsey's # Square Is Hiring New # CryptoEngineers — And It Wants to Pay Them in # Bitcoin... https://www.coindesk.com/square-hiring-crypto-engineers-bitcoin … $ btc $ xbt $ gbtc $ xbtc $ spy $ spx $ dia $ dji $ qqq $ ixic $ gdx $ gld $ bar $ gbtc # fidelitydigitalassets # bakkt $ sbux $ msft $ sq $ PYPL $ AXP $ MA $ V $ BAC $ JPM $ WFC $ BRK.A";;;# # # # # #;"1108514006363299840";https://twitter.com/BoB2Trader/status/1108514006363299840
;2019-03-20 22:24;0;0;"Bitcoin, Ethereum, Ripple, Litecoin, EOS, Bitcoin Cash, Stellar, Binance Coin, Tron, Cardano: Price Analysis, March 20 https://ift.tt/2Fh5Dod BTC ETH XRP TRX $ BTC $ ETH $ XRP $ XLM $ NEO $ LTC $ LUN $ BQX $ DNT $ XZC $ EVX $ CDT $ SNM $ HSR $ DASH $ ICX $ XLM $ BTG $ BAT $ DGD $ REQ $ BCC $ GAS $MA…";;;;"1108494567849017345";https://twitter.com/coolsandy8800/status/1108494567849017345
;2019-03-20 21:24;0;0;"$ MA # Masterpic.twitter.com/lzhMpIGptg";;;#;"1108479555579207680";https://twitter.com/OpiumWarSolved/status/1108479555579207680
;2019-03-20 19:55;0;0;"# estate asset watch - max money flow Wed. (price x shares traded) $ AMZN $ AAPL $ AMD $ NFLX $ BA $ NVDA $ DIS $ FB $ BABA $ MSFT $ GOOGL $ GOOG $ TSLA $ BAC $ FDX $ MU $ WP $ JPM $ AVGO $ ORCL $ INTC $ FIS $ CSCO $ UNH $ WFC $ C $ GS $ LLY $ CGC $ CMCSA $ ADBE $ SQ $ MO $ DWDP $ V $ XOM $ TWTR $ PFE $ BMY $ MA $ BKNGpic.twitter.com/SkWzrwABxQ";;;#;"1108456927598690304";https://twitter.com/TheBurdetteLawF/status/1108456927598690304
;2019-03-20 19:49;0;0;"Stemline Therapeutics, Inc. $ STML Reaches $13.00 After 9.00% Down Move; Fayez Sarofim & Company Upped By $16.94 Million Its Mastercardinc. $ MA Holding https://finheadlines.com/2019/03/20/stemline-therapeutics-inc-stml-reaches-13-00-after-9-00-down-move-fayez-sarofim-company-upped-by-16-94-million-its-mastercardinc-ma-holding/ …";;;;"1108455426033680384";https://twitter.com/HeadlinesFin/status/1108455426033680384
;2019-03-20 19:36;0;1;"@PositiveCashFlow I’m a real bear market the number one CONSUMER brand credit card doesn’t make NEW HIGHS EVERY SINGLE day $ MA pic.twitter.com/HWRKKu4RPN";;@PositiveCashFlow;;"1108452280033034240";https://twitter.com/Banana3Stocks/status/1108452280033034240
;2019-03-20 19:20;0;0;"Altavista Wealth Management Boosted By $302,492 Its Mastercard $ MA Position; Clearone $ CLRO Sellers Decreased By 4.59% Their Shortshttps://hinewulm.com/2019/03/20/altavista-wealth-management-boosted-by-302492-its-mastercard-ma-position-clearone-clro-sellers-decreased-by-4-59-their-shorts/ …";;;;"1108448233427255297";https://twitter.com/UlmHi/status/1108448233427255297
;2019-03-20 19:16;0;0;"Grantham Mayo Van Otterloo & Co Lowered Its Mastercard $ MA Holding; American Financial Group Raised Kayne Andersn Mlp Mids Invt $ KYN Holding By $650,000https://hinewulm.com/2019/03/20/grantham-mayo-van-otterloo-american-financial-group-raised-kayne-andersn-mlp-mids-invt-kyn-holding-by-650000/ …";;;;"1108447217071857664";https://twitter.com/UlmHi/status/1108447217071857664
;2019-03-20 18:33;0;1;"Humm and PayPal hits a another new high ! $ PYPL # theme # Investing for the # longterm = Electronic Payments. $ V and $ MA recent new highs too $ FBhttps://twitter.com/radkapital/status/1108026211857502210 …";;;# # #;"1108436325009711105";https://twitter.com/gregorybent/status/1108436325009711105
