username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-03-20 23:23;0;0;"$ MRK: New Insider Filing on Director MARY ELLEN COE: http://insideri.com/1691304_000122520819005630_0001225208-19-005630 …";;;;"1108509293681274882";https://twitter.com/InsiderAlertsIA/status/1108509293681274882
;2019-03-20 23:18;1;1;"A Moveable Feast_GOSSAMER BIO $ GOSS CEO Confirmation Coming Of Merck $ MRK Buyout Offer On The Table Following Talks In New Jersey https://rumormurmursbuzz.blogspot.com/2019/03/a-moveable-feastgossamer-bio-goss-ceo.html … $ SMG $ BLPG $ TGTX $ REVG $ NPSNY $ BILI $ CBAY $ VSH $ KT $ CFMS $ CTLT $ NTDOY $ USG $ GOGO";;;;"1108508052888547328";https://twitter.com/FlyOnTheWallHQ/status/1108508052888547328
;2019-03-20 22:57;0;0;"$ MRK Merck & Company, Inc. SEC Filing: Form 4 http://www.sec.gov/Archives/edgar/data/310158/000122520819005629/xslF345X03/doc4.xml …";;;;"1108502728026845190";https://twitter.com/StockTexts/status/1108502728026845190
;2019-03-20 22:56;0;0;"$ SPY $ MRK: FRAZIER KENNETH C (CEO) exercised options worth $7,572,598 and disposed stocks worth $15,813,372 http://www.edgarpulse.com/form4-insider-summary.php?form4=2735551 …";;;;"1108502598104043523";https://twitter.com/EdgarPulse/status/1108502598104043523
;2019-03-20 22:56;0;0;"$ DIA $ MRK: FRAZIER KENNETH C (CEO) exercised options worth $7,572,598 and disposed stocks worth $15,813,372 http://www.edgarpulse.com/form4-insider-summary.php?form4=2735551 …";;;;"1108502596334043141";https://twitter.com/EdgarPulse/status/1108502596334043141
;2019-03-20 22:54;3;0;"Cast a very long shadow_EPIZYME $ EPZM To Be Scooped Up In Cash And Stock Transaction By Merck $ MRK, Announcement Pending https://rumormurmursbuzz.blogspot.com/2019/03/cast-very-long-shadowepizyme-epzm-to-be.html … $ MKGI $ GBL $ MTAFF $ MRLN $ GOVNI $ CLTS $ CMSA $ DDF $ MJLB $ VICA $ OSSPF $ NAFS $ NIHK $ FBER $ SMEV $ SNST $ ATDEF $ GCLL $ PANC $ BYSWF $ UTSI $ SPNS";;;;"1108502051535753217";https://twitter.com/StockTweetsHQ/status/1108502051535753217
;2019-03-20 22:54;0;0;"$ MRK new insider selling: 192736 shares. http://insiderbuyingselling.com/?t=MRK";;;;"1108501982145327106";https://twitter.com/insiderbuyings/status/1108501982145327106
;2019-03-20 22:51;0;0;"Insider alert: Chairman, President & CEO FRAZIER KENNETH C of $ MRK bought 192,736 shares @$7,572,597.44";;@;;"1108501463683223555";https://twitter.com/ExecPicks/status/1108501463683223555
;2019-03-20 22:51;0;0;"Chairman of Merck %26 Company just cashed-in 192,736 options http://www.conferencecalltranscripts.org/4/summary2/?id=5938987 … $ MRK";;;;"1108501377955885062";https://twitter.com/confcalltran/status/1108501377955885062
;2019-03-20 22:51;0;0;"Merck & Company director just declared owning 10 shares of Merck & Company http://www.conferencecalltranscripts.org/4/summary/?id=5938986 … $ MRK";;;;"1108501356388716544";https://twitter.com/confcalltran/status/1108501356388716544
;2019-03-20 22:46;0;0;"$ MRK Merck & Company, Inc. SEC Filing: Form 3 http://www.sec.gov/Archives/edgar/data/310158/000122520819005626/xslF345X02/doc3.xml …";;;;"1108500125071097858";https://twitter.com/StockTexts/status/1108500125071097858
;2019-03-20 22:46;0;0;"Merck %26 Company director just declared owning 10 shares of Merck %26 Company http://www.conferencecalltranscripts.org/5/summary2/?id=5938968 … $ MRK";;;;"1108500031127064576";https://twitter.com/confcalltran/status/1108500031127064576
;2019-03-20 22:11;0;1;"Today's unusual options activity https://goo.gl/THfRcX $ BBT $ BBBY $ BKS $ CSCO $ DFRG $ EXPD $ GREK $ GRUB $ MET $ MRK $ MYL $ PVTL $ TRGP";;;;"1108491364784898051";https://twitter.com/OptionRunners/status/1108491364784898051
